Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,References,Observations,Vouchers,T&E,State Status,GRank,SRank
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Phrynosomatidae,118813,208819.0,Active,Phrynosoma blainvillii,Blainville's horned lizard,"Phrynosoma coronatum blainvillei, Phrynosoma coronatum",Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,11.0,,1.0,,CA: SSC,G4,CA: S4
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Phrynosomatidae,78408,173943.0,Active,Phrynosoma platyrhinos,desert horned lizard,Phrynosoma platyrhinos calidiarum,Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,10.0,,5.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Phrynosomatidae,78416,173950.0,Active,Uma scoparia,Mohave fringe-toad lizard,,Accepted,No,Approved,Present,Native,Rare,Exploitation Concern; Breeder,9.0,,5.0,,CA: SSC,G3G4,CA: S3S4
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Teiidae,691482,-756806.0,Inactive,Aspidoscelis tigris tigris,Great Basin whiptail,"Cnemidophorus tigris, Aspidoscelis tigris, Cnemidophorus tigris tigris",Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,14.0,,11.0,,,G5T5,
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Viperidae,80826,174310.0,Active,Crotalus atrox,western diamond-backed rattlesnake,,Accepted,No,Approved,Present,Native,Uncommon,Exploitation Concern; Breeder,7.0,,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Viperidae,80827,174311.0,Active,Crotalus cerastes,sidewinder,,Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,8.0,,1.0,SC,,G5,CA: SNR
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Viperidae,118307,209517.0,Active,Crotalus cerastes cerastes,Mohave Desert sidewinder,,Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,5.0,,,,,G5TNR,
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Viperidae,118309,209519.0,Active,Crotalus cerastes laterorepens,Colorado desert sidewinder,,Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,3.0,,,,,G5T5,
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Viperidae,80829,174313.0,Active,Crotalus mitchellii,speckled rattlesnake,"Crotalus mitchelli pyrrhus, Crotalus mitchelli",Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,10.0,,1.0,SC,,,
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Viperidae,538634,683065.0,Active,Crotalus oreganus helleri,Southern Pacific Rattlesnake,"Crotalus viridis, Crotalus viridis helleri",Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,9.0,,1.0,,,G5T4,
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Viperidae,80832,174316.0,Active,Crotalus ruber,red diamond rattlesnake,,Accepted,No,Approved,Present,Native,Rare,Exploitation Concern; Breeder,2.0,2.0,,,CA: SSC,G4,CA: S3
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Viperidae,80833,174317.0,Active,Crotalus scutulatus,Mohave rattlesnake,Crotalus scutulatus scutulatus,Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,6.0,,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Reptile,3,Squamata,Xantusiidae,78976,174092.0,Active,Xantusia vigilis,desert night lizard,Xantusia vigilis vigilis,Accepted,No,Approved,Present,Native,Common,Exploitation Concern; Breeder,12.0,,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Reptile,3,Testudines,Testudinidae,77507,173856.0,Active,Gopherus agassizii,desert tortoise,Xerobates agassizii,Accepted,No,Approved,Present,Native,Uncommon,"Exploitation Concern, Management Priority; Breeder",37.0,932.0,7.0,T,CA: SCE,G3,CA: S2S3
JOTR,Joshua Tree National Park,Amphibian,4,Anura,Bufonidae,761739,773513.0,Active,Anaxyrus boreas,Western toad,"Bufo boreas, Bufo boreas halophilus",Accepted,No,Approved,Probably Present,Native,,,5.0,1.0,,SU,,G4,CA: SNR
JOTR,Joshua Tree National Park,Amphibian,4,Anura,Bufonidae,761753,773527.0,Active,Anaxyrus punctatus,red-spotted toad,Bufo punctatus,Accepted,No,Approved,Present,Native,Common,Breeder,8.0,,9.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Amphibian,4,Anura,Hylidae,260115,550237.0,Active,Pseudacris cadaverina,California treefrog,"Hyla cadaverina, Hyla californiae",Accepted,No,Approved,Present,Native,Uncommon,Management Priority; Breeder,8.0,,6.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Alismatales,Potamogetonaceae,141571,39009.0,Active,Potamogeton nodosus,Long-leaved Pondweed,,Accepted,No,Approved,Present,Native,Common,,1.0,,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Apiales,Apiaceae,134792,29648.0,Active,Cymopterus multinervatus,"Arizona springparsley, purplenerve springparsley, wild parsnip",,Accepted,No,Approved,Present,Native,Uncommon,,,,1.0,,,G5?,CA: S2
JOTR,Joshua Tree National Park,Vascular Plant,6,Apiales,Apiaceae,208290,527618.0,Active,Cymopterus panamintensis var. acutifolius,Panamint springparsley,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,6.0,3.0,,,G4?T2T4Q,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Apiales,Apiaceae,135412,29725.0,Active,Lomatium mohavense,"Mojave Desert Parsley, Mojave Lomatium",Lomatium mohavense ssp. mohavense,Accepted,No,Approved,Present,Native,Common,,8.0,6.0,10.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Arecales,Arecaceae,148562,42514.0,Active,Washingtonia filifera,California Fan Palm,,Accepted,No,Approved,Present,Native,Uncommon,,15.0,1.0,1.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Amaryllidaceae,216912,530998.0,Active,Allium atrorubens var. cristatum,Wild Onion,,Accepted,No,Approved,Present,Native,Uncommon,,1.0,1.0,,,,G4T4,CA: S4
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Amaryllidaceae,163040,506823.0,Active,Allium denticulatum,Toothed Wild Onion,,Accepted,No,Approved,Present,Native,Common,,1.0,,2.0,,,GNR,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Amaryllidaceae,86985,182601.0,Active,Allium fimbriatum var. fimbriatum,Fringed Onion,,Accepted,No,Approved,Present,Native,Common,,,3.0,2.0,,,G4G5T4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Amaryllidaceae,149559,42648.0,Active,Allium parishii,Parish's Onion,,Accepted,No,Approved,Present,Native,Uncommon,,3.0,6.0,6.0,,,G3,CA: S3
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Asparagaceae,140575,42777.0,Active,Androstephium breviflorum,Smallflower Androstephium,,Accepted,No,Approved,Present,Native,Rare,Management Priority,1.0,1.0,,,,G5,CA: S2?
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Asparagaceae,206277,524921.0,Active,Dichelostemma capitatum ssp. capitatum,Blue Dicks,,Accepted,No,Approved,Present,Native,Common,,,1.0,2.0,,,G5?T4?,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Asparagaceae,141699,42949.0,Active,Hesperocallis undulata,Desert Lily,,Accepted,No,Approved,Present,Native,Common,,2.0,1.0,2.0,,,G3G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Asparagaceae,141743,42989.0,Active,Nolina bigelovii,Bigelow's Nolina,,Accepted,No,Approved,Present,Native,Common,,5.0,2.0,5.0,,,GNR,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Asparagaceae,141740,42986.0,Active,Nolina parryi,Parry's Nolina,,Accepted,No,Approved,Present,Native,Abundant,,18.0,11.0,7.0,,,GNR,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Asparagaceae,288412,565605.0,Active,Yucca brevifolia,Joshua Tree,Yucca brevifolia var. brevifolia,Accepted,No,Approved,Present,Native,Abundant,,48.0,5.0,9.0,50,,G3G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Asparagaceae,166933,505787.0,Active,Yucca schidigera,Mohave Yucca,,Accepted,No,Approved,Present,Native,Common,,47.0,5.0,4.0,,,G4G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asparagales,Orchidaceae,147073,43481.0,Active,Epipactis gigantea,Stream Orchid,,Accepted,No,Approved,Present,Native,Common,,5.0,5.0,6.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,89891,185202.0,Active,Adenophyllum cooperi,Cooper's Dogweed,,Accepted,No,Approved,Present,Native,Common,,2.0,5.0,4.0,,,G4G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,89892,185203.0,Active,Adenophyllum porophylloides,San Felipe Dogweed,Dyssodia porophylloides,Accepted,No,Approved,Present,Native,Common,,4.0,,6.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,141408,36497.0,Active,Ambrosia acanthicarpa,Annual Burrweed,,Accepted,No,Approved,Present,Native,Common,,4.0,,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,141419,36506.0,Active,Ambrosia dumosa,Burroweed,,Accepted,No,Approved,Present,Native,Abundant,,22.0,3.0,5.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,141436,36521.0,Active,Ambrosia trifida,Giant Ragweed,,Accepted,No,Approved,Probably Present,Non-native,,Management Priority,1.0,,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,141447,36531.0,Active,Anisocoma acaulis,Scale-bud,,Accepted,No,Approved,Present,Native,Common,,9.0,4.0,9.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,133599,35462.0,Active,Artemisia dracunculus,Tarragon,,Accepted,No,Approved,Present,Native,Common,,3.0,1.0,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,133614,35476.0,Active,Artemisia ludoviciana ssp. albula,White Mugwort,,Accepted,No,Approved,Present,Native,Common,,2.0,1.0,2.0,,,G5T5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,106061,192205.0,Active,Atrichoseris platyphylla,Gravel-ghost,,Accepted,No,Approved,Probably Present,Native,,,1.0,5.0,3.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,134644,35685.0,Active,Baccharis brachyphylla,Short-leaved Baccharis,,Accepted,No,Approved,Present,Native,Common,,2.0,5.0,4.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,86066,183763.0,Active,Baccharis salicifolia,Mule-fat,,Accepted,No,Approved,Probably Present,Native,,,,,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,134662,35700.0,Active,Baccharis sergiloides,Desert Baccharis,,Accepted,No,Approved,Present,Native,Common,,8.0,9.0,5.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,135842,36800.0,Active,Baileya pauciradiata,Few Flowered Desert Marigold,,Accepted,No,Approved,Probably Present,Native,,,,1.0,2.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,135844,36802.0,Active,Baileya pleniradiata,Woolly Marigold,,Accepted,No,Approved,Present,Native,Common,,4.0,6.0,8.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,136716,36866.0,Active,Brickellia californica,California Brickellia,,Accepted,No,Approved,Present,Native,Common,,4.0,,4.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,136725,36874.0,Active,Brickellia desertorum,Desert Brickellia,,Accepted,No,Approved,Present,Native,Common,,5.0,6.0,6.0,,,,
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,136732,36880.0,Active,Brickellia incana,Woolly Brickellia,,Accepted,No,Approved,Present,Native,Uncommon,,4.0,5.0,9.0,,,G4G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,209799,526986.0,Active,Brickellia oblongifolia var. linifolia,Pinyon Brickellia,,Accepted,No,Approved,Present,Native,Common,,4.0,1.0,2.0,,,G5T3T5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,136791,36933.0,Active,Calycoseris parryi,Yellow Tackstem,,Accepted,No,Approved,Present,Native,Common,,3.0,8.0,7.0,,,G4G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,136792,36934.0,Active,Calycoseris wrightii,White Tackstem,,Accepted,No,Approved,Present,Native,Common,,1.0,2.0,1.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,137251,36989.0,Active,Chaenactis fremontii,Fremont Pincushion,,Accepted,No,Approved,Present,Native,Occasional,,8.0,6.0,9.0,,,G4G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,137255,36992.0,Active,Chaenactis macrantha,Mohave Pincushion,,Accepted,No,Approved,Present,Native,Common,,3.0,1.0,1.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,137261,36998.0,Active,Chaenactis stevioides,Desert Pincushion,,Accepted,No,Approved,Present,Native,Abundant,,6.0,7.0,6.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,137266,37001.0,Active,Chaenactis xantiana,Xantus' pincushion,,Accepted,No,Approved,Probably Present,Native,,,1.0,1.0,3.0,,,G5?,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,137337,37066.0,Active,Chrysothamnus nauseosus ssp. mohavensis,Mojave Rabbitbrush,,Accepted,No,Approved,Present,Native,Common,,2.0,3.0,3.0,,,,
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,137342,37070.0,Active,Chrysothamnus paniculatus,Mohave Rabbitbrush,,Accepted,No,Approved,Present,Native,Common,,6.0,4.0,5.0,,,,
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,137361,37088.0,Active,Chrysothamnus teretifolius,Needle-leaved Rabbitbrush,,Accepted,No,Approved,Present,Native,Common,,7.0,3.0,6.0,,,,
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,137364,37090.0,Active,Chrysothamnus viscidiflorus,Sticky-leaved Rabbitbrush,,Accepted,No,Approved,Probably Present,Native,,,7.0,7.0,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,140089,36388.0,Active,Cirsium neomexicanum,New Mexico Thistle,,Accepted,No,Approved,Present,Native,Common,,,,2.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,138585,37113.0,Active,Conyza canadensis,Canada Horseweed,,Accepted,No,Approved,Present,Native,Common,,1.0,,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,138599,37126.0,Active,Coreopsis bigelovii,Bigelow's Coreopsis,,Accepted,No,Approved,Present,Native,Common,,6.0,3.0,3.0,,,G3?,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,212094,527485.0,Active,Coreopsis californica var. californica,California Coreopsis,,Accepted,No,Approved,Probably Present,Native,,,,,1.0,,,G4G5T4T5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,139518,37234.0,Active,Dicoria canescens,Desert Dicoria,,Accepted,No,Approved,Present,Native,Common,,5.0,1.0,1.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,139531,37246.0,Active,Dimorphotheca sinuata,glandular Cape marigold,,Accepted,No,Approved,Present,Non-native,Common,Management Priority,,,1.0,,,GNR,CA: SNA
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,139600,37308.0,Active,Encelia farinosa,"Brittlebush, Incienso",,Accepted,No,Approved,Present,Native,Common,,20.0,8.0,3.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,139601,37309.0,Active,Encelia frutescens,"Button Encelia, Rayless Encelia",,Accepted,No,Approved,Present,Native,Common,,6.0,2.0,3.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,156109,502295.0,Active,Encelia virginensis,Virgin Encelia,,Accepted,No,Approved,Present,Native,Common,,8.0,,3.0,,,G3G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,139619,37325.0,Active,Ericameria cooperi,Cooper's Goldenbush,Haplopappus cooperi,Accepted,No,Approved,Present,Native,Common,,10.0,6.0,4.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,212473,527910.0,Active,Ericameria cuneata var. spathulata,"cliff goldenbush, cliff heathgoldenrod",Ericameria cuneata ssp. spathulata,Accepted,No,Approved,Present,Native,Common,,,,5.0,,,G5T3T5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,139621,37327.0,Active,Ericameria linearifolia,Showy Goldenbush,"Haplopappus linearifolius, Haplopappus linearifolius ssp. interior",Accepted,No,Approved,Present,Native,Common,,17.0,4.0,8.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,216990,531034.0,Active,Erigeron breweri var. covillei,Coville's Fleabane,,Accepted,No,Approved,Present,Native,Common,,1.0,4.0,2.0,,,GNRT2T4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,136031,35852.0,Active,Erigeron divergens,Spreading Fleabane,,Accepted,No,Approved,Probably Present,Native,,,2.0,2.0,4.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,136908,35919.0,Active,Erigeron parishii,Parish's Daisy,,Accepted,No,Approved,Present,Native,Rare,Management Priority,8.0,1.0,1.0,T,,G2,CA: S2
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,216436,531207.0,Active,Eriophyllum confertiflorum var. confertiflorum,Golden Yarrow,,Accepted,No,Approved,Probably Present,Native,,,,6.0,3.0,,,G5T5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,139636,37340.0,Active,Eriophyllum pringlei,Pringle's Woolly Sunflower,,Accepted,No,Approved,Probably Present,Native,,,7.0,1.0,1.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,183337,513168.0,Active,Eriophyllum wallacei,Wallace's Woolly Daisy,,Accepted,No,Approved,Present,Native,Abundant,,14.0,9.0,9.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,140467,37371.0,Active,Filago arizonica,Arizona Herba Impia,,Accepted,No,Approved,Probably Present,Native,,,2.0,2.0,1.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,140469,37373.0,Active,Filago depressa,Dwarf Filago,,Accepted,No,Approved,Present,Native,Common,,3.0,2.0,2.0,,,G4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,140533,37430.0,Active,Geraea canescens,Hairy Desert-sunflower,,Accepted,No,Approved,Present,Native,Common,,1.0,2.0,3.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,208782,525873.0,Active,Gnaphalium canescens ssp. beneolens,Everlasting Cudweed,Gnaphalium beneolens,Accepted,No,Approved,Probably Present,Native,,,3.0,1.0,5.0,,,,
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,133746,36706.0,Active,Gnaphalium luteoalbum,,,Accepted,No,Approved,Present,Non-native,Common,,,,1.0,,,,
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,133749,36709.0,Active,Gnaphalium palustre,"cudweed, lowland cudweed, marsh everlasting, western marsh cudweed",,Accepted,No,Approved,Probably Present,Native,,,1.0,1.0,1.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,179662,514144.0,Active,Gnaphalium stramineum,Chilean Cudweed,Pseudognaphalium stramineum,Accepted,No,Approved,Present,Native,Common,,1.0,1.0,1.0,,,,
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,141121,37482.0,Active,Gutierrezia microcephala,Small-headed Matchweed,,Accepted,No,Approved,Probably Present,Native,,,12.0,3.0,3.0,,,G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,207082,525046.0,Active,Heterotheca sessiliflora ssp. echioides,sessileflower false goldenaster,,Accepted,No,Approved,Probably Present,Native,,,,,2.0,,,G4T2T4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,210318,528398.0,Active,Heterotheca villosa var. hispida,Hairy Goldenaster,,Accepted,No,Approved,Probably Present,Native,,,1.0,6.0,1.0,,,,
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,143052,37758.0,Active,Hulsea vestita ssp. parryi,Parry's Hulsea,,Accepted,No,Approved,Present,Native,Rare,Management Priority,3.0,1.0,2.0,,,G5T4,CA: S4
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,212220,528514.0,Active,Hymenoclea salsola var. salsola,Cheesebush,,Accepted,No,Approved,Present,Native,Abundant,,,,1.0,,,G5T3T5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,143077,37780.0,Active,Hymenoxys cooperi,Cooper's Goldflower,,Accepted,No,Approved,Present,Native,Common,,1.0,2.0,3.0,,,G4G5,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,218280,531060.0,Active,Isocoma acradenia var. eremophila,"alkali goldenbush, goldenweed",,Accepted,No,Approved,Probably Present,Native,,,,,1.0,,,G5T4,CA: SNR
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,142195,36608.0,Active,Lactuca serriola,"China lettuce, prickly lettuce, wild lettuce",,Accepted,No,Approved,Probably Present,Non-native,,,,,2.0,,,GNR,CA: SNA
JOTR,Joshua Tree National Park,Vascular Plant,6,Asterales,Asteraceae,143713,37863.0,Active,Layia glandulosa,White Layia,Layia glandulosa ssp. glandulosa,Accepted,No,Approved,Present,Native,Abundant,,10.0,4.0,9.0,,,G4G5,CA: SNR
