Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,AGFO,Agate Fossil Beds National Monument,Bird,2,Charadriiformes,Scolopacidae,79229,176619,Active,Tringa melanoleuca,greater yellowlegs,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,2,,,,,,,G5,NE: SNRN
,AGFO,Agate Fossil Beds National Monument,Bird,2,Charadriiformes,Scolopacidae,79225,176615,Active,Tringa solitaria,solitary sandpiper,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1,,,,SC,,,G5,NE: SNRN
,AGFO,Agate Fossil Beds National Monument,Bird,2,Columbiformes,Columbidae,82677,177071,Active,Columba livia,Rock Dove,,Accepted,No,Approved,Present,,Non-native,,Unknown,Resident,,,2,2,,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Bird,2,Columbiformes,Columbidae,82752,177139,Active,Streptopelia decaocto,Eurasian Collared Dove,,Accepted,No,Approved,Present,,Non-native,,Common,,,,,,,http://rmbo.org/v3/avian/ExploretheData.aspx,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Columbiformes,Columbidae,82737,177125,Active,Zenaida macroura,Mourning Dove,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,7,2,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Coraciiformes,Alcedinidae,83980,178119,Active,Ceryle alcyon,Belted Kingfisher,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,6,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Cuculiformes,Cuculidae,89102,177831,Active,Coccyzus americanus,Yellow-billed Cuckoo,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,NE: S3
,AGFO,Agate Fossil Beds National Monument,Bird,2,Cuculiformes,Cuculidae,89105,177834,Active,Coccyzus erythropthalmus,Black-billed Cuckoo,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,,,,,SC,,,G5,NE: S3
,AGFO,Agate Fossil Beds National Monument,Bird,2,Falconiformes,Falconidae,81853,175603,Active,Falco mexicanus,Prairie Falcon,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,2,1,,,SC,,,G5,NE: S2
,AGFO,Agate Fossil Beds National Monument,Bird,2,Falconiformes,Falconidae,82543,175622,Active,Falco sparverius,American Kestrel,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,4,1,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Galliformes,Odontophoridae,84281,175863,Active,Colinus virginianus,Northern Bobwhite,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,,,,,,,G4G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Galliformes,Phasianidae,86451,176136,Active,Meleagris gallopavo,wild turkey,,Accepted,No,Approved,Present,,Non-native,,Common,Resident,,,3,5,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Galliformes,Phasianidae,84339,175915,Active,Perdix perdix,"Gray Partridge, Grey Partridge",,Accepted,No,Approved,Present,,Non-native,,Uncommon,Resident,,,4,,,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Bird,2,Galliformes,Phasianidae,84328,175905,Active,Phasianus colchicus,ring-necked pheasant,,Accepted,No,Approved,Present,,Non-native,,Uncommon,Resident,,,6,3,,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Bird,2,Galliformes,Phasianidae,83180,175834,Active,Tympanuchus cupido,"Greater Prairie Chicken, Greater Prairie-Chicken",,Accepted,No,Approved,Not In Park,False Report,Native,,,,,,2,,,,,,,G4,NE: S3S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Galliformes,Phasianidae,83188,175841,Active,Tympanuchus phasianellus,Sharp-tailed Grouse,Pedioecetes phasianellus,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,5,4,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Gruiformes,Gruidae,86496,176177,Active,Grus canadensis,Sandhill Crane,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,2,3,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Gruiformes,Rallidae,87290,176292,Active,Fulica americana,American Coot,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,,,,G5,NE: SNRN
,AGFO,Agate Fossil Beds National Monument,Bird,2,Gruiformes,Rallidae,87235,176242,Active,Porzana carolina,Sora,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,4,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Gruiformes,Rallidae,87212,176221,Active,Rallus limicola,Virginia rail,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,2,1,,,SU,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Alaudidae,264079,554256,Active,Eremophila alpestris,Horned Lark,,Accepted,No,Approved,Present,,Native,,Unknown,Resident,,,4,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Bombycillidae,88296,178532,Active,Bombycilla cedrorum,cedar waxwing,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,2,,,,,,,G5,NE: SNRN
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Calcariidae,85680,179525,Active,Calcarius mccownii,,,Accepted,No,Approved,Probably Present,,Native,,,,,,1,1,,,SC,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Calcariidae,85686,179530,Active,Calcarius ornatus,Chestnut-collared Longspur,,Accepted,No,Approved,Present,,Native,,Unknown,Resident,,,2,,,,SC,,,G5,NE: S3
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Calcariidae,85688,179532,Active,Plectrophenax nivalis,Snow Bunting,Plectrophenax nivalis nivalis,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,1,,,,,G5,NE: SNRN
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Cardinalidae,94228,179124,Active,Cardinalis cardinalis,northern cardinal,,Accepted,No,Approved,Present,,Native,,Rare,Vagrant,,,,1,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Cardinalidae,94258,179151,Active,Passerina amoena,lazuli bunting,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,4,,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Cardinalidae,628204,726198,Active,Passerina caerulea,Blue Grosbeak,Guiraca caerulea,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,4,1,,,SC,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Cardinalidae,94257,179150,Active,Passerina cyanea,Indigo Bunting,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Cardinalidae,94246,179140,Active,Pheucticus melanocephalus,Black-headed Grosbeak,,Accepted,No,Approved,Present,,Native,,Rare,Resident,,,2,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Cardinalidae,88070,179882,Active,Piranga ludoviciana,Western Tanager,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Cardinalidae,94273,179165,Active,Spiza americana,dickcissel,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,4,,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Corvidae,87106,179731,Active,Corvus brachyrhynchos,American Crow,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,3,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Corvidae,86252,179680,Active,Cyanocitta cristata,Blue Jay,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,5,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Corvidae,87124,179748,Active,Gymnorhinus cyanocephalus,Pinyon Jay,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,,,,UR,,,G3,NE: S3
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Corvidae,626506,726117,Active,Pica hudsonia,Black-billed Magpie,Pica pica,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,SC,,,G5,NE: S2
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Fringillidae,95283,179233,Active,Carduelis pinus,pine siskin,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,3,,,,SC,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Fringillidae,95286,179236,Active,Carduelis tristis,American Goldfinch,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,4,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Fringillidae,94301,179190,Active,Carpodacus cassinii,Cassin's Finch,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,SC,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Fringillidae,94302,179191,Active,Carpodacus mexicanus,House Finch,,Accepted,No,Approved,Unconfirmed,,Unknown,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Fringillidae,95311,179259,Active,Loxia curvirostra,Red Crossbill,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Hirundinidae,87409,178448,Active,Hirundo rustica,Barn Swallow,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,7,,,,SC,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Hirundinidae,87417,178455,Active,Petrochelidon pyrrhonota,cliff swallow,Hirundo pyrrhonota,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,5,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Hirundinidae,87396,178436,Active,Riparia riparia,Bank Swallow,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,4,1,,,SC,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Hirundinidae,87404,178443,Active,Stelgidopteryx serripennis,Northern Rough-winged Swallow,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,7,,,,SU,,,G5,NE: SNRB
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Hirundinidae,87386,178427,Active,Tachycineta thalassina,Violet-green Swallow,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,,,,G5,NE: S3
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,93613,179045,Active,Agelaius phoeniceus,Red-winged Blackbird,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,7,3,4,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,93599,179032,Active,Dolichonyx oryzivorus,bobolink,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,3,,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,93667,179094,Active,Euphagus cyanocephalus,Brewer's Blackbird,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,264102,554267,Active,Icterus bullockii,Bullock's Oriole,,Accepted,No,Approved,Present,,Native,,,,,,1,,,http://rmbo.org/v3/avian/ExploretheData.aspx,SC,,,G5,NE: S3B
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,93655,179083,Active,Icterus galbula,Baltimore Oriole,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,2,,,,SC,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,93634,179064,Active,Icterus spurius,Orchard Oriole,,Accepted,No,Approved,Present,,Native,,Rare,Resident,,,4,1,,,SC,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,94215,179112,Active,Molothrus ater,Brown-headed Cowbird,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,7,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,94206,179104,Active,Quiscalus quiscula,Common Grackle,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,6,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,93606,179039,Active,Sturnella neglecta,Western Meadowlark,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,7,4,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Icteridae,93611,179043,Active,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,3,,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Laniidae,88273,178511,Active,Lanius excubitor,Northern Shrike,,Accepted,No,Approved,Probably Present,,Native,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Laniidae,88277,178515,Active,Lanius ludovicianus,Loggerhead Shrike,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,4,4,,,SC,,,G4,NE: S3
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Mimidae,89977,178625,Active,Dumetella carolinensis,gray catbird,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,2,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Mimidae,88394,178620,Active,Mimus polyglottos,Northern Mockingbird,,Accepted,No,Approved,Present,,Native,,Rare,Resident,,,1,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Mimidae,89990,178637,Active,Toxostoma curvirostre,Curve-billed Thrasher,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,SC,,,G5,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Mimidae,89979,178627,Active,Toxostoma rufum,Brown Thrasher,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,4,,,,SC,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Motacillidae,87465,178499,Active,Anthus spragueii,Sprague's Pipit,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,RT,,,G3G4,NE: SNRN
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Paridae,265874,554382,Active,Poecile atricapillus,Black-capped Chickadee,Parus atricapillus,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,2,,,,SC,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,92645,178888,Active,Dendroica caerulescens,Black-throated Blue Warbler,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,1,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,92649,178891,Active,Dendroica coronata,Yellow-rumped Warbler,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,2,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,92643,178886,Active,Dendroica magnolia,Magnolia Warbler,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,92634,178878,Active,Dendroica petechia,Yellow Warbler,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,6,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,92708,178944,Active,Geothlypis trichas,Common Yellowthroat,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,7,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,92730,178964,Active,Icteria virens,Yellow-breasted Chat,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,SC,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,92704,178940,Active,Oporornis tolmiei,MacGillivray's Warbler,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,SC,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,628220,726205,Active,Seiurus aurocapilla,Ovenbird,Seiurus aurocapillus,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,92746,178979,Active,Setophaga ruticilla,American Redstart,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,91025,178856,Active,Vermivora celata,Orange-crowned Warbler,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Parulidae,92740,178973,Active,Wilsonia pusilla,Wilson's Warbler,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,,1,,,SC,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,83867,179333,Active,Ammodramus savannarum,Grasshopper Sparrow,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,7,1,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,83844,179312,Active,Calamospiza melanocorys,Lark Bunting,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,6,,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,84710,179371,Active,Chondestes grammacus,Lark Sparrow,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,7,,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,84754,179410,Active,Junco hyemalis,Dark-eyed Junco,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,2,1,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,85643,179492,Active,Melospiza melodia,song sparrow,,Accepted,No,Approved,Present,,Native,,,,,,1,,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,83846,179314,Active,Passerculus sandwichensis,Savannah sparrow,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,2,,,,,,,G5,NE: S3
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,83842,179310,Active,Pipilo chlorurus,Green-tailed Towhee,,Accepted,No,Approved,Probably Present,,Native,,,,,,1,,,,SC,,,G5,NE: SNRN
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,83803,179276,Active,Pipilo erythrophthalmus,"Eastern Towhee, Rufous-sided Towhee",,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,265870,554380,Active,Pipilo maculatus,spotted towhee,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,5,,,,SC,,,G5,"NE: SNRB,SNRN"
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,84704,179366,Active,Pooecetes gramineus,Vesper Sparrow,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,6,,1,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,84778,179432,Active,Spizella arborea,American tree sparrow,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,2,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,84787,179440,Active,Spizella breweri,Brewer's Sparrow,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,SC,,,G5,NE: S1
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,84785,179439,Active,Spizella pallida,Clay-colored Sparrow,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,2,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,84781,179435,Active,Spizella passerina,Chipping Sparrow,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,6,,,,SC,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,84790,179443,Active,Spizella pusilla,field sparrow,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,2,,,,SC,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passerellidae,85602,179455,Active,Zonotrichia leucophrys,White-crowned Sparrow,,Accepted,No,Approved,Present,,Native,,Common,Migratory,,,5,,,,,,,G5,NE: SNRN
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Passeridae,86194,179628,Active,Passer domesticus,House Sparrow,,Accepted,No,Approved,Unconfirmed,,Non-native,,,,,,1,,,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Regulidae,88057,179870,Active,Regulus calendula,Ruby-crowned Kinglet,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,,1,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Sittidae,90945,178784,Active,Sitta canadensis,Red-breasted Nuthatch,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Sturnidae,86204,179637,Active,Sturnus vulgaris,European starling,,Accepted,No,Approved,Present,,Non-native,,Common,Resident,,,4,,,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Troglodytidae,88380,178608,Active,Cistothorus palustris,Marsh Wren,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,6,,,,SC,,,G5,NE: S3
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Troglodytidae,88387,178614,Active,Salpinctes obsoletus,Rock Wren,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,5,1,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Troglodytidae,88306,178541,Active,Troglodytes aedon,house wren,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,4,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Turdidae,87158,179779,Active,Catharus guttatus,Hermit Thrush,,Accepted,No,Approved,Unconfirmed,,Unknown,,,,,,,,,,,,,G5,NE: SNRN
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Turdidae,87168,179788,Active,Catharus ustulatus,Swainson's Thrush,,Accepted,No,Approved,Probably Present,,Native,,,,,,1,,,,,,,G5,NE: SU
,AGFO,Agate Fossil Beds National Monument,Bird,2,Passeriformes,Turdidae,88006,179824,Active,Myadestes townsendi,Townsend's Solitaire,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1,1,,,,,,G5,NE: S2
